Trajectory index, Trajectory type, X (A), Y (A), Z (A), E (keV), indexRegion, collisionType
2, 1, -559.984, -2164.57, 3067.6, 8.00998, 0, 5
2, 1, -588.614, -2225.26, 3122.23, 7.96513, 0, 5
2, 1, -598.775, -2247.41, 3141.17, 7.94907, 0, 5
2, 1, -607.235, -2268.36, 3158.89, 7.9341, 0, 5
2, 1, -626.266, -2320.6, 3196.12, 7.89918, 0, 5
2, 1, -633.512, -2338.52, 3210.93, 7.88642, 0, 5
2, 1, -714.227, -2479.93, 3351.18, 7.77374, 0, 5
2, 1, -749.437, -2544.21, 3414.58, 7.72237, 0, 5
2, 1, -758.203, -2568.07, 3437.64, 7.70408, 0, 5
2, 1, -759.554, -2585.6, 3454.31, 7.69115, 0, 5
2, 1, -761.771, -2629.53, 3497.17, 7.65833, 0, 5
2, 1, -760.972, -2644.91, 3512.18, 7.6468, 0, 5
2, 1, -775.253, -2777.83, 3592.21, 7.56317, 0, 5
2, 1, -777.094, -2793.65, 3602.09, 7.55303, 0, 5
2, 1, -804.565, -2989.9, 3718.43, 7.42853, 0, 5
2, 1, -832.845, -3262.54, 3892.24, 7.25048, 0, 5
2, 1, -832.926, -3265.79, 3894.23, 7.24835, 0, 5
2, 1, -843.347, -3386.76, 3974.06, 7.16714, 0, 5
2, 1, -845.495, -3403.32, 3983.15, 7.15643, 0, 5
2, 1, -848.922, -3476.86, 4022.9, 7.10922, 0, 5
2, 1, -845.602, -3517.1, 4043.51, 7.08352, 0, 5
2, 1, -845.486, -3518.07, 4044.01, 7.08289, 0, 5
2, 1, -842.067, -3540.47, 4055.77, 7.06837, 0, 5
2, 1, -827.184, -3651.75, 4117.15, 6.99551, 0, 5
2, 1, -821.602, -3727.39, 4159.04, 6.94577, 0, 5
2, 1, -821.33, -3730.41, 4160.73, 6.94377, 0, 5
2, 1, -810.06, -3826.47, 4215.7, 6.87957, 0, 5
2, 1, -809.456, -3833.04, 4219.38, 6.87518, 0, 5
2, 1, -809.182, -3850.21, 4229.13, 6.86369, 0, 5
2, 1, -798.386, -4052.12, 4334.84, 6.73086, 0, 5
2, 1, -787.477, -4163.2, 4388.21, 6.65777, 0, 5
2, 1, -779.933, -4204.51, 4409.84, 6.62963, 0, 5
2, 1, -777.129, -4218.16, 4416.56, 6.62039, 0, 5
2, 1, -776.923, -4219.22, 4417.01, 6.61969, 0, 5
2, 1, -769.173, -4298, 4461.86, 6.56527, 0, 5
2, 1, -769.02, -4307.42, 4466.52, 6.55894, 0, 5
2, 1, -769.147, -4308.38, 4467, 6.55829, 0, 5
2, 1, -770.224, -4319.73, 4472.32, 6.55071, 0, 5
2, 1, -780.42, -4404.78, 4510.38, 6.4942, 0, 5
2, 1, -782.311, -4420.21, 4515.6, 6.48425, 0, 5
2, 1, -782.955, -4425.59, 4517.27, 6.48081, 0, 5
2, 1, -791.039, -4512.95, 4543.53, 6.42515, 0, 5
2, 1, -791.402, -4527.39, 4547.5, 6.41599, 0, 5
2, 1, -790.304, -4579.47, 4563.71, 6.38259, 0, 5
2, 1, -790.309, -4580.29, 4563.96, 6.38206, 0, 5
2, 1, -802.718, -4702.81, 4622.83, 6.29815, 0, 5
2, 1, -803.571, -4716.27, 4628.51, 6.28907, 0, 5
2, 1, -809.815, -4789.88, 4669.24, 6.23664, 0, 5
2, 1, -812.926, -4866.25, 4741.05, 6.17106, 0, 5
2, 1, -815.366, -4885.95, 4758.45, 6.15442, 0, 5
2, 1, -815.791, -4889.71, 4761.61, 6.1513, 0, 5
2, 1, -821.287, -4934.5, 4799.34, 6.11415, 0, 5
2, 1, -816.051, -4945.61, 4816.18, 6.10092, 0, 5
2, 1, -794.165, -4984.11, 4874.63, 6.0543, 0, 5
2, 1, -791.334, -4989.44, 4882.41, 6.04801, 0, 5
2, 1, -782.006, -5011.39, 4917.34, 6.02095, 0, 5
2, 1, -777.99, -5021.87, 4933.42, 6.00836, 0, 5
2, 1, -779.909, -5033.29, 4953.99, 5.99318, 0, 5
2, 1, -780.514, -5035.36, 4957.73, 5.99041, 0, 5
2, 1, -771.794, -5044.75, 4981.82, 5.97283, 0, 5
2, 1, -716.407, -5100.68, 5123.96, 5.86791, 0, 5
2, 1, -674.486, -5144.77, 5239.2, 5.78264, 0, 5
2, 1, -618.675, -5178.11, 5349.93, 5.69772, 0, 5
2, 1, -581.565, -5194.51, 5403.65, 5.65271, 0, 5
2, 1, -551.79, -5211.45, 5452.21, 5.61274, 0, 5
2, 1, -530.701, -5225.71, 5487.18, 5.58349, 0, 5
2, 1, -526.491, -5228.91, 5495.15, 5.577, 0, 5
2, 1, -520.5, -5236.54, 5507.72, 5.56622, 0, 5
2, 1, -514.405, -5265.42, 5526.38, 5.54247, 0, 5
2, 1, -512.098, -5276.74, 5533.3, 5.53328, 0, 5
2, 1, -496.574, -5356.77, 5583.07, 5.46801, 0, 5
2, 1, -486.547, -5407.31, 5611.89, 5.42732, 0, 5
2, 1, -390.89, -5541.09, 5760.39, 5.27376, 0, 5
2, 1, -372.18, -5574.41, 5796.84, 5.23638, 0, 5
2, 1, -352.903, -5659.09, 5821, 5.17225, 0, 5
2, 1, -351.751, -5674.82, 5822.89, 5.16084, 0, 5
2, 1, -350.992, -5684.15, 5823.96, 5.15407, 0, 5
2, 1, -349.438, -5755.22, 5834.2, 5.10237, 0, 5
2, 1, -348.058, -5761.74, 5835.1, 5.0975, 0, 5
2, 1, -355.475, -5792.37, 5802.43, 5.06456, 0, 5
2, 1, -357.539, -5798.91, 5795.7, 5.05756, 0, 5
2, 1, -361.451, -5812.56, 5782.82, 5.04356, 0, 5
2, 1, -379.048, -5886.14, 5712.75, 4.96816, 0, 5
2, 1, -379.48, -5888.63, 5710.39, 4.9656, 0, 5
2, 1, -381.407, -5912.92, 5684.83, 4.93948, 0, 5
2, 1, -398.205, -6009.5, 5577.37, 4.83149, 0, 5
2, 1, -413.651, -6027.31, 5582.87, 4.81322, 0, 5
2, 1, -476.919, -6098.56, 5608.73, 4.73852, 0, 5
2, 1, -483.356, -6105.22, 5610.6, 4.73129, 0, 5
2, 1, -510.969, -6133.42, 5618.13, 4.70051, 0, 5
2, 1, -531.414, -6154.73, 5623.99, 4.67733, 0, 5
2, 1, -622.633, -6250.16, 5658.36, 4.57195, 0, 5
2, 1, -646.14, -6271.45, 5666, 4.54633, 0, 5
2, 1, -666.471, -6290.82, 5672.9, 4.52353, 0, 5
2, 1, -702.542, -6319.94, 5680.67, 4.48633, 0, 5
2, 1, -707.12, -6323.61, 5681.64, 4.48159, 0, 5
2, 1, -765.816, -6375.11, 5688.92, 4.41911, 0, 5
2, 1, -768.372, -6377.83, 5689.39, 4.41607, 0, 5
2, 1, -790.338, -6405.05, 5684.7, 4.38766, 0, 5
2, 1, -810.827, -6429.06, 5680.32, 4.36188, 0, 5
2, 1, -843.192, -6470.71, 5674.54, 4.31877, 0, 5
2, 1, -903.051, -6553.18, 5647.48, 4.23248, 0, 5
2, 1, -924.612, -6582.85, 5637.04, 4.20082, 0, 5
2, 1, -927.92, -6585.83, 5635.62, 4.19692, 0, 5
2, 1, -931.474, -6589.76, 5634.04, 4.1923, 0, 5
2, 1, -975.103, -6628.68, 5619.27, 4.14189, 0, 5
2, 1, -977.603, -6631, 5619.02, 4.13901, 0, 5
2, 1, -1028.01, -6674.69, 5603.3, 4.08119, 0, 5
2, 1, -1054.64, -6694.88, 5595.72, 4.05198, 0, 5
2, 1, -1174.45, -6798.23, 5596.86, 3.91644, 0, 5
2, 1, -1178.81, -6802.2, 5597.28, 3.91125, 0, 5
2, 1, -1228.55, -6839.23, 5602.79, 3.85656, 0, 5
2, 1, -1247.9, -6851.24, 5606.3, 3.83612, 0, 5
2, 1, -1251.91, -6811.33, 5591.03, 3.79789, 0, 5
2, 1, -1251.97, -6810.77, 5590.83, 3.79736, 0, 5
2, 1, -1254.83, -6732.62, 5556.92, 3.72089, 0, 5
2, 1, -1254.91, -6728.21, 5555.21, 3.71658, 0, 5
2, 1, -1251.31, -6696.1, 5543.92, 3.6854, 0, 5
2, 1, -1239.23, -6611.46, 5508.2, 3.60049, 0, 5
2, 1, -1237.15, -6568.98, 5495.34, 3.55909, 0, 5
2, 1, -1249.92, -6525.11, 5480.13, 3.51386, 0, 5
2, 1, -1250.79, -6520.91, 5478.87, 3.50962, 0, 5
2, 1, -1271.32, -6445.18, 5466.18, 3.43422, 0, 5
2, 1, -1271.61, -6444.18, 5465.99, 3.4332, 0, 5
2, 1, -1275.09, -6432.78, 5464.36, 3.42161, 0, 5
2, 1, -1284.92, -6397.88, 5458.6, 3.38616, 0, 5
2, 1, -1285.19, -6396.54, 5458.29, 3.38479, 0, 5
2, 1, -1285.26, -6393.85, 5457.69, 3.38211, 0, 5
2, 1, -1284.55, -6372.17, 5453.37, 3.36058, 0, 5
2, 1, -1284.29, -6368.64, 5452.8, 3.35708, 0, 5
2, 1, -1281.74, -6352.18, 5450.89, 3.34067, 0, 5
2, 1, -1273.08, -6289.59, 5441.33, 3.27791, 0, 5
2, 1, -1294.9, -6151.87, 5454.87, 3.13849, 0, 5
2, 1, -1297.66, -6109.44, 5462.16, 3.09425, 0, 5
2, 1, -1298.37, -6093.07, 5464.87, 3.07703, 0, 5
2, 1, -1297.88, -6079.95, 5466.36, 3.0633, 0, 5
2, 1, -1295.86, -6053.92, 5468.48, 3.03597, 0, 5
2, 1, -1285.34, -6005.71, 5468.35, 2.98417, 0, 5
2, 1, -1274.72, -5965.94, 5471.3, 2.94033, 0, 5
2, 1, -1261.08, -5913.41, 5476.03, 2.88187, 0, 5
2, 1, -1260.28, -5910.27, 5476.43, 2.87832, 0, 5
2, 1, -1260.28, -5905.74, 5477.31, 2.87329, 0, 5
2, 1, -1261.43, -5893.82, 5480.84, 2.85968, 0, 5
2, 1, -1262.79, -5854.6, 5494.59, 2.81418, 0, 5
2, 1, -1262.75, -5850.28, 5495.77, 2.80923, 0, 5
2, 1, -1255.76, -5825.24, 5502.66, 2.77945, 0, 5
2, 1, -1244.34, -5798.17, 5507.43, 2.74624, 0, 5
2, 1, -1243.35, -5796.16, 5507.93, 2.74366, 0, 5
2, 1, -1235.85, -5773.77, 5508.46, 2.71708, 0, 5
2, 1, -1231.65, -5763.49, 5507.4, 2.70444, 0, 5
2, 1, -1227.94, -5753.16, 5506.74, 2.69195, 0, 5
2, 1, -1224.45, -5738.51, 5507.16, 2.67476, 0, 5
2, 1, -1222.54, -5721.45, 5507.88, 2.65509, 0, 5
2, 1, -1220.62, -5706.34, 5507.73, 2.63756, 0, 5
2, 1, -1218.81, -5673.77, 5503.71, 2.59956, 0, 5
2, 1, -1216.65, -5635.35, 5501.08, 2.55451, 0, 5
2, 1, -1218, -5620.19, 5498.9, 2.53634, 0, 5
2, 1, -1218.65, -5615.84, 5498.36, 2.53108, 0, 5
2, 1, -1229.08, -5563.37, 5488.24, 2.46634, 0, 5
2, 1, -1229.97, -5559.21, 5487.45, 2.46112, 0, 5
2, 1, -1231.48, -5552.18, 5486.09, 2.45224, 0, 5
2, 1, -1233.64, -5546.07, 5484.73, 2.4442, 0, 5
2, 1, -1237.41, -5526.33, 5486.29, 2.41966, 0, 5
2, 1, -1238.38, -5520.46, 5486.36, 2.41237, 0, 5
2, 1, -1240.26, -5511.4, 5486.77, 2.40099, 0, 5
2, 1, -1256.86, -5421.29, 5489.55, 2.28804, 0, 5
2, 1, -1258.03, -5416.58, 5489.26, 2.28185, 0, 5
2, 1, -1270.85, -5360.22, 5484.24, 2.20789, 0, 5
2, 1, -1277.46, -5341.88, 5481.38, 2.18221, 0, 5
2, 1, -1273.88, -5316.72, 5473.41, 2.14722, 0, 5
2, 1, -1273.53, -5313.84, 5472.42, 2.14316, 0, 5
2, 1, -1272.67, -5307.48, 5470.33, 2.13418, 0, 5
2, 1, -1269.46, -5274.04, 5457.06, 2.08604, 0, 5
2, 1, -1265.19, -5261, 5451.68, 2.06609, 0, 5
2, 1, -1254.75, -5222.03, 5436.39, 2.00735, 0, 5
2, 1, -1254.4, -5198.47, 5432.62, 1.97423, 0, 5
2, 1, -1253.23, -5195.87, 5432.15, 1.97017, 0, 5
2, 1, -1253.2, -5195.66, 5432.13, 1.96988, 0, 5
2, 1, -1251.41, -5185.14, 5430.36, 1.95467, 0, 5
2, 1, -1235.17, -5093.71, 5412.25, 1.82106, 0, 5
2, 1, -1232.4, -5081.23, 5409.64, 1.80177, 0, 5
2, 1, -1225.34, -5054.07, 5402.38, 1.75861, 0, 5
2, 1, -1221.54, -5041.91, 5401.29, 1.73928, 0, 5
2, 1, -1220.1, -5037.48, 5403.36, 1.73151, 0, 5
2, 1, -1210.81, -5026.46, 5400.18, 1.70898, 0, 5
2, 1, -1199.29, -5014.73, 5397.38, 1.68328, 0, 5
2, 1, -1195.87, -5010.77, 5397.13, 1.67513, 0, 5
2, 1, -1195.1, -5009.87, 5397.04, 1.67328, 0, 5
2, 1, -1180.97, -4994.08, 5390.43, 1.63863, 0, 5
2, 1, -1163.11, -4973.48, 5382.38, 1.59366, 0, 5
2, 1, -1161.45, -4971.1, 5381.54, 1.58879, 0, 5
2, 1, -1156.16, -4956.53, 5388.07, 1.56164, 0, 5
2, 1, -1152.89, -4945.21, 5391.82, 1.54148, 0, 5
2, 1, -1146.89, -4922.01, 5397.15, 1.50111, 0, 5
2, 1, -1145.37, -4915.74, 5397.6, 1.49029, 0, 5
2, 1, -1144.88, -4913.98, 5397.69, 1.48723, 0, 5
2, 1, -1143.75, -4908.32, 5398.85, 1.47733, 0, 5
2, 1, -1143.76, -4907.18, 5399.03, 1.47538, 0, 5
2, 1, -1162.29, -4932.79, 5433.63, 1.39616, 0, 5
2, 1, -1162.73, -4933.41, 5435.45, 1.3927, 0, 5
2, 1, -1163.69, -4934.96, 5439.29, 1.38527, 0, 5
2, 1, -1180.36, -4941.68, 5473.69, 1.31705, 0, 5
2, 1, -1183.32, -4944.52, 5481.17, 1.30157, 0, 5
2, 1, -1190, -4948.28, 5497.33, 1.26891, 0, 5
2, 1, -1190.01, -4948.3, 5497.62, 1.26838, 0, 5
2, 1, -1189.41, -4951.93, 5522.16, 1.22234, 0, 5
2, 1, -1181.75, -4959.28, 5553.18, 1.16014, 0, 5
2, 1, -1180.06, -4960.32, 5557.15, 1.15146, 0, 5
2, 1, -1180, -4960.37, 5557.32, 1.15109, 0, 5
2, 1, -1175.59, -4965.93, 5571.6, 1.11973, 0, 5
2, 1, -1171.69, -4969.68, 5584.75, 1.0913, 0, 5
2, 1, -1171.38, -4970.26, 5585.52, 1.08924, 0, 5
2, 1, -1169.74, -4972.26, 5588.32, 1.08149, 0, 5
2, 1, -1167.72, -4978.06, 5588.45, 1.06896, 0, 5
2, 1, -1164.19, -4989.54, 5590.26, 1.044, 0, 5
2, 1, -1161.22, -4996.86, 5592.72, 1.02676, 0, 5
2, 1, -1154.21, -5015.52, 5598.24, 0.983265, 0, 5
2, 1, -1152.21, -5023.87, 5600.51, 0.964115, 0, 5
2, 1, -1152.28, -5024.29, 5600.66, 0.963146, 0, 5
2, 1, -1141.6, -5030.36, 5602.76, 0.935958, 0, 5
2, 1, -1130.94, -5034.4, 5603.66, 0.910592, 0, 5
2, 1, -1113.06, -5037.26, 5612.2, 0.865485, 0, 5
2, 1, -1090.35, -5036.61, 5622.19, 0.807963, 0, 5
2, 1, -1088.26, -5036.49, 5622.88, 0.802648, 0, 5
2, 1, -1073.28, -5032.05, 5623.26, 0.764869, 0, 5
2, 1, -1067.07, -5030.39, 5623.27, 0.748916, 0, 5
2, 1, -1057.29, -5027.61, 5624.93, 0.723077, 0, 5
2, 1, -1057.11, -5027.57, 5624.95, 0.7226, 0, 5
2, 1, -1055.07, -5027.04, 5625.5, 0.717034, 0, 5
2, 1, -1052.74, -5026.69, 5626.12, 0.710759, 0, 5
2, 1, -1047.22, -5025.05, 5629.14, 0.693993, 0, 5
2, 1, -1046.3, -5024.7, 5629.84, 0.690829, 0, 5
2, 1, -1047.95, -5016.71, 5640.42, 0.65583, 0, 5
2, 1, -1049.7, -5000.36, 5662.26, 0.58225, 0, 5
2, 1, -1049.6, -5000.4, 5663.12, 0.579774, 0, 5
2, 1, -1052.56, -5003.18, 5674.81, 0.54431, 0, 5
2, 1, -1052.94, -5003.68, 5676.23, 0.539722, 0, 5
2, 1, -1054.23, -5005.73, 5679.74, 0.527057, 0, 5
2, 1, -1050.39, -5020.74, 5695.95, 0.459729, 0, 5
2, 1, -1050.42, -5021.45, 5697.61, 0.453937, 0, 5
2, 1, -1050.37, -5021.74, 5698.22, 0.451757, 0, 5
2, 1, -1050.22, -5021.66, 5699.26, 0.448356, 0, 5
2, 1, -1047.57, -5021.24, 5702.85, 0.43383, 0, 5
2, 1, -1044.15, -5019.23, 5712.65, 0.399042, 0, 5
2, 1, -1043.6, -5019.99, 5713.99, 0.393472, 0, 5
2, 1, -1040.42, -5025.18, 5722.15, 0.358495, 0, 5
2, 1, -1039.62, -5026.6, 5724.5, 0.348303, 0, 5
2, 1, -1039.56, -5026.62, 5724.65, 0.347705, 0, 5
2, 1, -1037.64, -5027.97, 5727.54, 0.334229, 0, 5
2, 1, -1034.4, -5031.36, 5733.21, 0.307182, 0, 5
2, 1, -1034.93, -5032.79, 5735.84, 0.295616, 0, 5
2, 1, -1035.54, -5033.2, 5736.12, 0.292576, 0, 5
2, 1, -1036.25, -5033.52, 5736.47, 0.289272, 0, 5
2, 1, -1036.33, -5033.55, 5736.46, 0.288948, 0, 5
2, 1, -1044.09, -5035.38, 5735.4, 0.25761, 0, 5
2, 1, -1043.86, -5038.22, 5736.92, 0.244486, 0, 5
2, 1, -1048.74, -5048.14, 5740.12, 0.19692, 0, 5
2, 1, -1050.08, -5050.42, 5740.95, 0.184631, 0, 5
2, 1, -1053.21, -5054.05, 5743.12, 0.160915, 0, 5
2, 1, -1052.65, -5053.42, 5745.41, 0.149489, 0, 5
2, 1, -1051.13, -5049.43, 5744.76, 0.128871, 0, 5
2, 1, -1054.34, -5047.39, 5742.93, 0.108084, 0, 5
2, 1, -1055.61, -5046.86, 5741.46, 0.097852, 0, 5
2, 1, -1065.71, -5043.67, 5740.18, 0.0426917, 0, 5
3, 1, 6.94668e-008, 4.53029e-008, 0, 10, 1, 1
3, 1, 6.94668e-008, 4.53029e-008, 18.618, 9.98157, 1, 5
3, 1, -0.353666, 0.03708, 25.8336, 9.9744, 1, 5
3, 1, -1.81924, -0.00604358, 30.116, 9.96991, 1, 5
3, 1, -8.11833, -0.774884, 50, 9.9492, 1, 2
3, 1, -19.5646, -2.17197, 86.1319, 9.93255, 0, 5
3, 1, -107.297, -5.69266, 378.459, 9.79833, 0, 5
3, 1, -126.027, -3.35296, 441.371, 9.76915, 0, 5
3, 1, -131.312, -3.82917, 460.434, 9.76034, 0, 5
3, 1, -146.825, -8.02554, 529.242, 9.72885, 0, 5
3, 1, -155.968, -6.31302, 558.756, 9.71502, 0, 5
3, 1, -157.462, -6.45665, 562.407, 9.71325, 0, 5
3, 1, -161.289, -7.35748, 571.931, 9.70865, 0, 5
3, 1, -182.672, -17.6451, 619.245, 9.68496, 0, 5
3, 1, -222.189, -41.5428, 716.013, 9.63689, 0, 5
3, 1, -231.483, -44.3709, 742.737, 9.62409, 0, 5
3, 1, -235.587, -49.5629, 759.568, 9.61594, 0, 5
3, 1, -268.873, -94.6816, 910.131, 9.54352, 0, 5
3, 1, -306.118, -156.475, 1079.42, 9.46008, 0, 5
3, 1, -305.912, -162.892, 1103.3, 9.44879, 0, 5
3, 1, -305.97, -164.057, 1107.39, 9.44685, 0, 5
3, 1, -302.549, -179.999, 1184.25, 9.41094, 0, 5
3, 1, -296.222, -217.696, 1322.86, 9.34504, 0, 5
3, 1, -296.108, -218.099, 1324.06, 9.34446, 0, 5
3, 1, -294.653, -236.868, 1388.69, 9.31344, 0, 5
3, 1, -293.61, -245.329, 1415.52, 9.30044, 0, 5
3, 1, -298.406, -255.015, 1441.13, 9.28758, 0, 5
3, 1, -299.777, -259.231, 1452.04, 9.28212, 0, 5
3, 1, -310.598, -304.695, 1573.57, 9.22182, 0, 5
3, 1, -310.869, -306.265, 1578.6, 9.21936, 0, 5
3, 1, -314.351, -330.972, 1638.69, 9.18907, 0, 5
3, 1, -330.508, -395.124, 1838.04, 9.09103, 0, 5
3, 1, -328.64, -403.812, 1865.87, 9.07728, 0, 5
3, 1, -296.34, -501.643, 2157.66, 8.93149, 0, 5
3, 1, -286.318, -532.287, 2237.59, 8.89038, 0, 5
3, 1, -270.893, -573.882, 2326.27, 8.84291, 0, 5
3, 1, -264.902, -587.654, 2353.38, 8.82801, 0, 5
3, 1, -264.504, -588.529, 2355.15, 8.82704, 0, 5
3, 1, -254.07, -610.075, 2398.58, 8.80317, 0, 5
3, 1, -253.138, -612.034, 2402.86, 8.80086, 0, 5
3, 1, -249.252, -629.644, 2452.37, 8.77544, 0, 5
3, 1, -249.123, -630.437, 2454.73, 8.77423, 0, 5
3, 1, -247.14, -642.452, 2493.82, 8.75444, 0, 5
3, 1, -244.78, -662.781, 2559.83, 8.72096, 0, 5
3, 1, -241.927, -676.349, 2598.65, 8.70094, 0, 5
3, 1, -228.372, -739.415, 2801.94, 8.59715, 0, 5
3, 1, -214.293, -792.653, 2927.1, 8.53, 0, 5
3, 1, -212.813, -803.246, 2952.88, 8.51621, 0, 5
3, 1, -211.475, -819.887, 2991.77, 8.49527, 0, 5
3, 1, -211.648, -932.002, 3247.4, 8.35694, 0, 5
3, 1, -212.406, -934.264, 3254.07, 8.35339, 0, 5
3, 1, -235.328, -973.324, 3355.33, 8.2977, 0, 5
3, 1, -241.257, -985.228, 3388.49, 8.27967, 0, 5
3, 1, -248.026, -1000.79, 3428.99, 8.25748, 0, 5
3, 1, -261.468, -1025.25, 3490.8, 8.22314, 0, 5
3, 1, -263.05, -1028.49, 3498.31, 8.21891, 0, 5
3, 1, -285.341, -1064.84, 3583.53, 8.17048, 0, 5
3, 1, -315.125, -1103.21, 3679.95, 8.11537, 0, 5
3, 1, -315.688, -1104.73, 3683.89, 8.11318, 0, 5
3, 1, -315.81, -1106.09, 3687.2, 8.11134, 0, 5
3, 1, -319.444, -1134.82, 3758.47, 8.07186, 0, 5
3, 1, -331.774, -1174.82, 3832.23, 8.02816, 0, 5
3, 1, -356.403, -1269.86, 3979.91, 7.93642, 0, 5
3, 1, -357.37, -1287.85, 4009.17, 7.91849, 0, 5
3, 1, -357.716, -1301.49, 4028.09, 7.90629, 0, 5
3, 1, -355.758, -1316.54, 4042.71, 7.89526, 0, 5
3, 1, -351.3, -1337.03, 4063.25, 7.87989, 0, 5
3, 1, -340.56, -1391.91, 4118.1, 7.83879, 0, 5
3, 1, -340.437, -1392.48, 4118.67, 7.83836, 0, 5
3, 1, -329.6, -1452.21, 4173.96, 7.7951, 0, 5
3, 1, -325.165, -1527.83, 4226.21, 7.74642, 0, 5
3, 1, -317.733, -1605.17, 4281.12, 7.69585, 0, 5
3, 1, -312.436, -1649.38, 4311.65, 7.66701, 0, 5
3, 1, -309.025, -1681.57, 4331.47, 7.64668, 0, 5
3, 1, -305.501, -1716.01, 4355.06, 7.6242, 0, 5
3, 1, -298.727, -1763.49, 4387.44, 7.59306, 0, 5
3, 1, -279.108, -1859.12, 4454.06, 7.52929, 0, 5
3, 1, -272.493, -1899.7, 4483.13, 7.50195, 0, 5
3, 1, -266.772, -1919.01, 4498.12, 7.48828, 0, 5
3, 1, -261.434, -1937.39, 4512.42, 7.47525, 0, 5
3, 1, -258.626, -1946.29, 4519.42, 7.46888, 0, 5
3, 1, -250.726, -1969.97, 4529.47, 7.45418, 0, 5
3, 1, -279.485, -1973.66, 4549.12, 7.43501, 0, 5
3, 1, -281.702, -1974.06, 4550.42, 7.43358, 0, 5
3, 1, -360.812, -1975.32, 4570.42, 7.38884, 0, 5
3, 1, -368.265, -1971.06, 4576.84, 7.38293, 0, 5
3, 1, -415.057, -1952.49, 4611.88, 7.34913, 0, 5
3, 1, -469.751, -1934.02, 4649.68, 7.31097, 0, 5
3, 1, -542.29, -1906.48, 4676.42, 7.2654, 0, 5
3, 1, -647.118, -1845.46, 4698.47, 7.19662, 0, 5
3, 1, -701.74, -1804.74, 4703.27, 7.15825, 0, 5
3, 1, -709.265, -1799.12, 4703.87, 7.15294, 0, 5
3, 1, -724.625, -1786.3, 4705.8, 7.1416, 0, 5
3, 1, -731.158, -1781.09, 4706.64, 7.13685, 0, 5
3, 1, -765.398, -1759.32, 4710.3, 7.11382, 0, 5
3, 1, -779.312, -1751.38, 4711.75, 7.1047, 0, 5
3, 1, -805.196, -1736.98, 4721.52, 7.08701, 0, 5
3, 1, -867.024, -1697.47, 4739.06, 7.04413, 0, 5
3, 1, -911.055, -1672.22, 4733.17, 7.01495, 0, 5
3, 1, -915.135, -1669.8, 4732.45, 7.0122, 0, 5
3, 1, -941.384, -1656.49, 4725.27, 6.99485, 0, 5
3, 1, -981.3, -1635.34, 4712.61, 6.96792, 0, 5
3, 1, -1288.63, -1421.78, 4622.45, 6.74632, 0, 5
3, 1, -1317.33, -1401.37, 4615.37, 6.72513, 0, 5
3, 1, -1343.89, -1381.99, 4608.96, 6.70533, 0, 5
3, 1, -1345.92, -1380.58, 4608.49, 6.70384, 0, 5
3, 1, -1346.55, -1380.23, 4608.31, 6.7034, 0, 5
3, 1, -1401.22, -1349.32, 4588.22, 6.66433, 0, 5
3, 1, -1437.26, -1327.89, 4573.88, 6.63796, 0, 5
3, 1, -1495.58, -1293.94, 4544.96, 6.59413, 0, 5
3, 1, -1501.52, -1290.09, 4541.55, 6.58942, 0, 5
3, 1, -1508.39, -1286.02, 4536.91, 6.58387, 0, 5
3, 1, -1516.21, -1284.33, 4531.59, 6.5781, 0, 5
3, 1, -1564.6, -1325.25, 4465.06, 6.52288, 0, 5
3, 1, -1588.42, -1343.97, 4430.5, 6.49508, 0, 5
3, 1, -1731.75, -1433.58, 4256.6, 6.34794, 0, 5
3, 1, -1734.37, -1435.43, 4253.27, 6.34509, 0, 5
3, 1, -1760.9, -1455.43, 4216.98, 6.31471, 0, 5
3, 1, -1775.21, -1467.22, 4196.72, 6.2977, 0, 5
3, 1, -1840.17, -1526.72, 4112.25, 6.22193, 0, 5
3, 1, -1848.18, -1534.78, 4100.83, 6.21183, 0, 5
3, 1, -1854.95, -1540.99, 4090.17, 6.20301, 0, 5
3, 1, -1915.62, -1592.93, 4003.45, 6.12899, 0, 5
3, 1, -1928.92, -1603.42, 3982.87, 6.1121, 0, 5
3, 1, -2032.95, -1696.33, 3824.34, 5.97806, 0, 5
3, 1, -2050.32, -1706.69, 3805.35, 5.96016, 0, 5
3, 1, -2062.07, -1713.96, 3792.85, 5.94811, 0, 5
3, 1, -2156.83, -1780.91, 3693.19, 5.84904, 0, 5
3, 1, -2191.46, -1801.35, 3660.25, 5.81495, 0, 5
3, 1, -2247.65, -1841.66, 3603.38, 5.75598, 0, 5
3, 1, -2277.6, -1860.81, 3560.48, 5.719, 0, 5
3, 1, -2297.07, -1872.25, 3532.59, 5.69507, 0, 5
3, 1, -2351.2, -1902.93, 3450.87, 5.62637, 0, 5
3, 1, -2359.56, -1907.52, 3437.98, 5.61555, 0, 5
3, 1, -2392.24, -1929.11, 3372.99, 5.56426, 0, 5
3, 1, -2393.82, -1930.04, 3370.07, 5.56192, 0, 5
3, 1, -2443.02, -1959.66, 3277.02, 5.48749, 0, 5
3, 1, -2446.66, -1961.78, 3270.8, 5.48233, 0, 5
3, 1, -2452.89, -1966.78, 3253.35, 5.46913, 0, 5
3, 1, -2475.71, -1981.53, 3180.64, 5.41563, 0, 5
3, 1, -2476.48, -1984.43, 3173.15, 5.41003, 0, 5
3, 1, -2476.96, -1990.4, 3157.59, 5.39846, 0, 5
